room_id,scrape_id,host_id,property_type,room_type,country,market,neighbourhood,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,accommodates,bathrooms,bedrooms,beds,bed_type,price_Yen,price_USD,minimum_nights,maximum_nights,name,host_name,host_since,latitude,longitude,host_location,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
35809521,2.02E+13,229317655,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,16,1.51,5,93,2,1,1,1,Real Bed,3117,29.46681792,1,31,Lovely Simple Private Double Bed Room/Free WiFi,Henna,12/5/2018,35.70266,139.69749,JP,69,9,7,10,9,10,8
35810512,2.02E+13,220149769,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,1,0.11,27,107,2,1,1,2,Real Bed,9997,94.50746833,1,60,Japanese Style TATAMI in Shinjuku/Free WiFi P,Henna,10/11/2018,35.70201,139.69756,JP,100,10,8,10,10,10,10
35810562,2.02E+13,106187749,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,7,0.76,6,2,7,1,2,4,Real Bed,22037,208.3286065,3,364,New Private Apartment! close to Ueno Station,Hiroko,12/4/2016,35.71717,139.7837,"Tonosho, Shozu District, Kagawa, Japan",91,9,10,9,10,9,7
35810682,2.02E+13,38047329,Hostel,Private room,Japan,Tokyo,Taito Ku,15,1.31,33,164,3,2,1,2,Real Bed,6450,60.97560976,1,1125,Iriya8min|â˜†Asakusa&Uenoâ˜†|PrivateRoom|Max3|B,Ruiko,7/10/2015,35.72061,139.78937,æ—¥æœ¬,87,9,9,8,10,8,9
35811822,2.02E+13,38047329,Hostel,Private room,Japan,Tokyo,Taito Ku,17,1.61,33,85,3,2,1,2,Real Bed,6020,56.91056911,1,1125,Iriya8min|â˜†Asakusa&Uenoâ˜†|PrivateRoom|Max3|A,Ruiko,7/10/2015,35.71859,139.78893,æ—¥æœ¬,94,10,9,9,10,9,9
35812412,2.02E+13,38047329,Guesthouse,Private room,Japan,Tokyo,Taito Ku,19,1.7,33,115,3,2,1,2,Real Bed,6020,56.91056911,1,1125,Iriya8min|â˜†Asakusa&Uenoâ˜†|PrivateRoom|Max3|C,Ruiko,7/10/2015,35.71897,139.79025,æ—¥æœ¬,89,9,9,9,10,9,9
35812587,2.02E+13,38047329,Hostel,Private room,Japan,Tokyo,Taito Ku,17,1.51,33,85,4,2,1,3,Real Bed,6987,66.05218378,1,1125,Iriya 8min|â˜†Asakusa&Uenoâ˜†|PrivateRoom|Max4|D,Ruiko,7/10/2015,35.7206,139.79041,æ—¥æœ¬,92,9,9,10,10,9,9
35812743,2.02E+13,38047329,Guesthouse,Private room,Japan,Tokyo,Taito Ku,17,1.53,33,54,4,2,1,3,Real Bed,6020,56.91056911,1,1125,Iriya8min|â˜†Asakusa&Uenoâ˜†|PrivateRoom|Max4|E,Ruiko,7/10/2015,35.71929,139.79076,æ—¥æœ¬,89,9,9,9,9,9,9
35816157,2.02E+13,10424827,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,21,1.9,18,304,4,1,1,1,Real Bed,6987,66.05218378,2,1125,IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#108,Kei,12/4/2013,35.74029,139.71939,"Shinjuku City, Tokyo, Japan",76,8,8,9,9,8,8
35816896,2.02E+13,151510730,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,20,1.9,15,165,3,1,1,2,Real Bed,12040,113.8211382,2,1125,Shinjukuä¸¨4min from stationä¸¨wifiä¸¨two-603,æž—,9/21/2017,35.69547,139.69168,"Tokyo, Japan",93,10,9,10,10,10,9
35816938,2.02E+13,10424827,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,22,1.96,18,364,4,1,1,1,Real Bed,6987,66.05218378,2,1125,IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#205,Kei,12/4/2013,35.74082,139.71789,"Shinjuku City, Tokyo, Japan",86,9,9,9,9,9,8
35817186,2.02E+13,263357887,Boutique hotel,Hotel room,Japan,Tokyo,Taito Ku,1,0.09,18,124,2,1,1,2,Real Bed,15050,142.2764228,1,365,â—ŽAsakusa Newï½µï½°ï¾Œï¾Ÿï¾â˜…Takenoyadoâ˜…Station 3min /FreeWiFi,Airi,5/22/2019,35.71021,139.79347,JP,100,10,10,10,10,10,10
35818748,2.02E+13,218849633,Apartment,Private room,Japan,Tokyo,Kita Ku,1,0.19,15,181,3,1,1,0,Real Bed,6987,66.05218378,3,365,KAIKE Akabene  5mins to the nearest station!,Sihou,10/4/2018,35.77823,139.72373,JP,100,10,10,10,10,10,10
35819302,2.02E+13,13331085,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,11,1.1,12,59,7,1,2,3,Real Bed,8815,83.33333333,7,1125,ã€5min to Stã€‘WiFi/Shinjuku/JP Styleã€6pplã€‘,Akiko,3/20/2014,35.70163,139.69353,"Shibuya, Tokyo, Japan",93,9,10,10,9,10,9
35824874,2.02E+13,222493012,Apartment,Entire home/apt,Japan,Tokyo,Setagaya Ku,14,1.67,3,94,6,1,1,2,Real Bed,15050,142.2764228,2,1125,3min walk from Shimo-kitazawa Shibuya 4min #1F,Keiko,10/25/2018,35.65883,139.6707,"Nerima, Tokyo, Japan",94,10,10,10,10,10,9
35825879,2.02E+13,269488638,Apartment,Entire home/apt,Japan,Tokyo,Shinagawa Ku,25,2.22,6,0,9,1,3,3,Real Bed,50029,472.9532993,1,365,Max 9 guests are available in Shinagawa area,Takeya,6/18/2019,35.61424,139.73891,JP,88,9,9,9,9,9,9
35843476,2.02E+13,229388614,Apartment,Entire home/apt,Japan,Tokyo,Edogawa Ku,23,2.05,7,61,6,1,1,2,Real Bed,99975,945.1219512,1,365,"Nr Akihabara, Sky Tree, Ryogoku/Free Wi-Fi",Yuko,12/6/2018,35.70996,139.84283,JP,97,10,10,10,10,9,10
35844050,2.02E+13,229388614,Apartment,Entire home/apt,Japan,Tokyo,Edogawa Ku,25,2.29,7,0,6,1,1,5,Real Bed,29992,283.5318586,1,365,"New Bldg/6Min JR/Akiba,Sky Tree,/6pax/WIFI",Yuko,12/6/2018,35.71072,139.84342,JP,95,10,10,10,10,9,9
35845853,2.02E+13,261797022,Apartment,Entire home/apt,Japan,Tokyo,Higashikurume Shi,4,0.39,1,89,4,1,1,2,Real Bed,3977,37.59689922,2,1125,ã²ã°ã‚Šãƒ¶ä¸˜é§… å¾’æ­©6åˆ†,ä¸‰æ‘,5/14/2019,35.75721,139.5442,JP,85,9,8,9,9,9,8
35848754,2.02E+13,37628282,House,Entire home/apt,Japan,Tokyo,Koto Ku,9,0.84,1,0,4,1.5,1,1,Real Bed,21564,203.8570618,1,365,60SQM House-4min walk stat 1 line 20 mins Shinjuku,Ruki And Friends,7/5/2015,35.69225,139.84345,Tokyo,98,10,10,10,10,10,10
35848854,2.02E+13,218849633,Apartment,Private room,Japan,Tokyo,Kita Ku,6,0.68,15,181,2,1,1,0,Real Bed,6987,66.05218378,3,365,Akabene  5mins to the nearest station!,Sihou,10/4/2018,35.77948,139.72403,JP,90,10,10,10,10,10,10
35849861,2.02E+13,174891991,Hostel,Shared room,Japan,Tokyo,Shinagawa Ku,3,0.27,15,22,2,1,1,4,Real Bed,3010,28.45528455,1,365,Female Dorm / Near the Onsen / No Cleaning fee!#2A,Satoshi,2/23/2018,35.61878,139.71497,"Shinagawa City, Tokyo, Japan",93,10,10,10,10,9,10
35849993,2.02E+13,4838043,Apartment,Entire home/apt,Japan,Tokyo,Setagaya Ku,0,,29,365,2,1,0,1,Real Bed,4945,46.74796748,30,1124,Tokyo Monthly Rental - Twin Sakurashinmachi,Robert,1/25/2013,35.63309,139.65083,"Shibuya, Tokyo, Japan",,,,,,,
35850537,2.02E+13,218849633,Apartment,Private room,Japan,Tokyo,Kita Ku,1,0.12,15,0,4,1,1,0,Real Bed,9488,89.69559463,1,365,Akabene  5mins to the nearest station!,Sihou,10/4/2018,35.77949,139.7253,JP,100,10,10,10,10,10,10
35852150,2.02E+13,218849633,Apartment,Private room,Japan,Tokyo,Kita Ku,3,0.35,15,181,2,1,1,0,Real Bed,6987,66.05218378,3,365,KAIKE Akabene  5mins to the nearest station!,Sihou,10/4/2018,35.7792,139.72463,JP,87,9,7,8,9,9,9
35852283,2.02E+13,269488638,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,14,1.28,6,180,2,1,1,1,Real Bed,49987,472.5562488,1,365,Almost 1 min to the nearest st O21,Takeya,6/18/2019,35.72555,139.72948,JP,89,10,9,10,10,10,9
35852971,2.02E+13,268207377,Apartment,Entire home/apt,Japan,Tokyo,Arakawa Ku,3,0.47,5,92,2,1,1,1,Real Bed,8062,76.2147854,1,1125,5mins to Nippori. Shinjuku/Airport direct access,é‡Œ,6/12/2019,35.7303,139.77836,JP,73,9,9,5,5,7,7
35853662,2.02E+13,268207377,Apartment,Entire home/apt,Japan,Tokyo,Arakawa Ku,6,0.62,5,94,3,1,1,2,Real Bed,8062,76.2147854,1,1125,5mins to Nippori. Shinjuku/Airport direct access,é‡Œ,6/12/2019,35.72812,139.77991,JP,83,9,7,9,9,9,8
35854176,2.02E+13,268207377,Apartment,Entire home/apt,Japan,Tokyo,Arakawa Ku,11,1.43,5,90,2,1,1,2,Real Bed,8062,76.2147854,1,1125,5mins to Nippori. Shinjuku/Airport direct access,é‡Œ,6/12/2019,35.73006,139.77857,JP,82,9,9,9,9,10,9
35854308,2.02E+13,57699141,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,20,1.95,25,0,8,1.5,2,4,Real Bed,13867,131.0928342,1,1125,2 min  to  Sta. /4 min to Skytree/15 min to Sensoj,Qiu,2/7/2016,35.70703,139.80277,"Narashino, Chiba Prefecture, Japan",97,10,10,10,10,10,10
35854335,2.02E+13,268207377,Apartment,Entire home/apt,Japan,Tokyo,Arakawa Ku,4,0.47,5,151,8,1,2,3,Real Bed,13975,132.1138211,1,1125,5 mins to Nippori! Direct Airport/Shinjuku Access,é‡Œ,6/12/2019,35.72841,139.77818,JP,90,10,9,10,10,10,10
35855022,2.02E+13,250027746,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,7,0.74,20,192,3,1,0,2,Real Bed,12040,113.8211382,1,1125,New OPENâ˜†Nestle Tokyo Compact Mejiroâ˜†WiFi Free,Nestay,3/20/2019,35.72091,139.70428,JP,91,10,9,9,9,10,10
35855273,2.02E+13,267065535,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,4,0.37,10,124,6,1,1,6,Real Bed,2795,26.42276423,1,31,"Reasonable, Private Bunk Bed Room / Free WiFi",Frances,6/8/2019,35.69965,139.69625,JP,75,8,7,10,10,10,8
35858043,2.02E+13,93102291,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,26,2.32,5,89,8,1,3,4,Real Bed,26767,253.0440537,1,1125,"100 square meters , metro station is very close .",Mary,9/2/2016,35.70134,139.70842,"Tokyo, Japan",97,10,10,9,10,10,10
35864139,2.02E+13,20158648,House,Shared room,Japan,Tokyo,Toshima Ku,1,0.14,8,90,1,1,1,1,Real Bed,2049,19.37039138,1,999,Ikebukuro woman domitory house.,S,8/17/2014,35.72912,139.68551,"Chuo, Tokyo, Japan",20,2,4,2,6,2,2
35864158,2.02E+13,105015397,House,Entire home/apt,Japan,Tokyo,Shinjuku Ku,26,2.3,4,13,16,2,6,10,Real Bed,35797,338.4099074,2,1125,"New!Shinjuku City, JR Takadanobaba Station 10min",Li,11/24/2016,35.71111,139.71092,"Tokyo, Japan",98,10,10,10,10,10,9
35880469,2.02E+13,38047329,Hostel,Private room,Japan,Tokyo,Taito Ku,19,2.03,33,54,4,2,1,2,Real Bed,6987,66.05218378,1,1125,Iriya8min|â˜†Asakusa&Uenoâ˜†|Private Room|Max4|F,Ruiko,7/10/2015,35.72063,139.78915,æ—¥æœ¬,94,10,9,9,10,9,10
35880550,2.02E+13,218499353,Apartment,Entire home/apt,Japan,Tokyo,Arakawa Ku,8,0.76,8,200,5,1,1,2,Real Bed,9030,85.36585366,2,90,Direct Acc Asakusa/Akihabara/Tokyo/5mins sta#401,Lina,10/2/2018,35.73093,139.79527,"Tokyo, Tokyo, Japan",95,10,10,10,10,10,10
35885769,2.02E+13,33495103,House,Private room,Japan,Tokyo,Katsushika Ku,0,,4,308,2,1.5,1,2,Real Bed,79980,756.097561,1,1125,â˜…STYLISH MODERN DESIGN ROOM2â˜…NEARBY SKYTREE,Tomoko,5/16/2015,35.74904,139.86652,"Shinjuku City, Tokyo, Japan",,,,,,,
35886150,2.02E+13,33495103,House,Private room,Japan,Tokyo,Katsushika Ku,0,,4,1,2,1.5,1,2,Real Bed,80003,756.3149934,1,1125,â˜…STYLISH MODERN DESIGN ROOM3â˜…NEARBY SKYTREE,Tomoko,5/16/2015,35.74904,139.86652,"Shinjuku City, Tokyo, Japan",,,,,,,
35887873,2.02E+13,54037182,Apartment,Private room,Japan,Tokyo,Toshima Ku,35,3.13,2,110,2,1,1,2,Real Bed,4192,39.62941955,2,20,â™¡Ikebukuroâ™¡2Women or 1 Woman and 1 Man (couple)â™¡,Asama,1/10/2016,35.74121,139.70951,"Toshima City, TÅkyÅ-to, Japan",99,10,10,10,10,10,10
35889357,2.02E+13,125301307,Condominium,Entire home/apt,Japan,Tokyo,Shinjuku Ku,24,2.15,3,0,2,1,1,1,Real Bed,9030,85.36585366,2,1125,VIPæ–°å®¿/Higashi Shinjuku station 3min/Bed size 1.8m,Xiao Hong,4/11/2017,35.69882,139.71107,"Tokyo, Japan",95,10,10,10,10,10,10
35890040,2.02E+13,82400591,House,Entire home/apt,Japan,Tokyo,Shibuya Ku,30,2.65,4,178,10,2,3,5,Real Bed,29992,283.5318586,2,180,Shinjuku Sumisora House/Best choice for travel.,Tomomi&Yohi,7/7/2016,35.68491,139.68224,"Tokyo, Tokyo, Japan",100,10,10,10,10,10,10
35890087,2.02E+13,17228309,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,14,1.31,41,0,2,1,0,1,Real Bed,7525,71.13821138,2,360,Best Value Ikebukuro Studio VV#27,Zen,6/25/2014,35.73201,139.72086,"Shinjuku, Tokyo, Japan",90,9,9,10,9,9,9
35890403,2.02E+13,17228309,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,21,1.96,41,0,2,1,1,2,Real Bed,7525,71.13821138,2,30,TINY BUT ROOMY IKEBUKURO VV#33,Zen,6/25/2014,35.73367,139.72022,"Shinjuku, Tokyo, Japan",87,9,9,9,9,9,9
35890463,2.02E+13,224311770,House,Entire home/apt,Japan,Tokyo,Sumida Ku,8,0.81,3,91,6,1,2,3,Real Bed,15050,142.2764228,1,1125,æœºåœºç›´è¾¾å¤©ç©ºæ ‘ä¸¤ç«™åœ°å®¶åº­æˆ¿æœ€å¤§6äººå…¥ä½,è–è–,11/5/2018,35.72993,139.82523,"Taito City, Tokyo, Japan",95,9,10,10,10,9,10
35892482,2.02E+13,17323162,Apartment,Private room,Japan,Tokyo,Shibuya Ku,2,0.19,2,0,2,1,1,1,Real Bed,6450,60.97560976,3,1125,Room2: Central Shinjuku & Shibuya! æ˜Žã‚‹ãï¾“ï¾€ï¾žï¾ãªãŠéƒ¨å±‹,Satsuki,6/27/2014,35.68437,139.67865,"Tokyo, Tokyo, Japan",90,9,10,10,10,9,10
35893012,2.02E+13,269966399,Apartment,Entire home/apt,Japan,Tokyo,Katsushika Ku,14,1.35,11,0,7,1,2,3,Real Bed,10535,99.59349593,1,365,ã€#301ã€‘SKYTREE/ASAKUSA! 3MIN TO STN! 7PPL! 2DK 49ãŽ¡!,Plays,6/20/2019,35.73917,139.84853,JP,91,10,9,10,10,9,10
35893881,2.02E+13,269966399,Apartment,Entire home/apt,Japan,Tokyo,Katsushika Ku,13,1.2,11,0,6,1,1,3,Real Bed,8492,80.27982605,1,365,ã€#303ã€‘SKYTREE/ASAKUSA! 3MIN TO STN! 6PPL! 1LDK 38ãŽ¡,Plays,6/20/2019,35.74176,139.84898,JP,98,10,10,10,10,10,9
35894434,2.02E+13,269966399,Apartment,Entire home/apt,Japan,Tokyo,Katsushika Ku,16,1.49,11,0,7,1,2,3,Real Bed,17952,169.7107204,1,365,ã€#501ã€‘SKYTREE/ASAKUSA! 3MIN TO STN! 7PPL! 2DK 49ãŽ¡!,Plays,6/20/2019,35.73921,139.84979,JP,89,9,9,9,9,9,9
35896688,2.02E+13,131374814,House,Entire home/apt,Japan,Tokyo,Setagaya Ku,14,1.39,1,6,4,1,1,2,Real Bed,5912,55.88958215,5,1125,Bright Spacious Studio / Quick Access to Shibuya,Hiroko,5/21/2017,35.63791,139.6601,"Setagaya, Tokyo, Japan",100,10,10,10,10,10,10
35897711,2.02E+13,268016541,House,Private room,Japan,Tokyo,Toshima Ku,27,2.4,3,176,7,1,1,2,Real Bed,16017,151.4180374,1,1125,"2Fâ˜…NEWâ˜…Komagome Sta,near Ikebukuro",Jing,6/12/2019,35.73832,139.74129,"Saitama, Saitama, Japan",91,9,9,9,9,10,9
35899523,2.02E+13,4838043,Apartment,Entire home/apt,Japan,Tokyo,Setagaya Ku,2,0.21,29,338,2,1,0,2,Real Bed,4945,46.74796748,30,1125,Tokyo Monthly Rental - Trundle Sakurashinmachi,Robert,1/25/2013,35.63321,139.65088,"Shibuya, Tokyo, Japan",90,10,8,10,10,10,10
35900650,2.02E+13,4838043,Apartment,Entire home/apt,Japan,Tokyo,Setagaya Ku,1,0.21,29,0,2,1,0,1,Real Bed,4852,45.86878427,30,1125,Tokyo Monthly Rental - Pacific Sakurashinmachi,Robert,1/25/2013,35.63288,139.65126,"Shibuya, Tokyo, Japan",100,10,10,10,10,10,10
35902381,2.02E+13,265334880,Apartment,Entire home/apt,Japan,Tokyo,Katsushika Ku,15,1.91,10,96,10,1.5,2,4,Real Bed,49987,472.5562488,2,29,90ãŽ¡ï½¥å®šå“¡10åã®å¯›ãŽï½ºï¾ï¾„ï¾žï¾ï¾†ï½±ï¾‘ï½¤å®¶æ—ï½¥ï½¸ï¾žï¾™ï½°ï¾Œï¾Ÿæ—…è¡Œã«äººæ°—ï½¤ï¾ï¾žï¾‹ï¾žï½°ï½¸ï¾žï½¯ï½½ï¾žå……å®Ÿï½¤é§…ã‹ã‚‰å¾’æ­©2åˆ†,Naomi,5/31/2019,35.74772,139.82503,"Tokyo, Tokyo, Japan",100,10,10,10,10,9,10
35903922,2.02E+13,270052487,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,36,3.99,2,302,2,1,1,1,Real Bed,6450,60.97560976,1,180,WalkToShinjuku8mins!!JapaneseStyle!,Mika,6/20/2019,35.68365,139.69996,JP,95,10,10,10,10,10,9
35914433,2.02E+13,258114173,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,9,0.89,3,180,3,1,1,1,Real Bed,8922,84.3448667,1,13,Shinjuku Shinokubo 4min walk Sta Nea Kabukicho S#6,Saki,4/26/2019,35.70033,139.70248,JP,91,9,10,10,8,9,9
35914913,2.02E+13,252910546,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,13,1.18,7,0,2,1,1,2,Real Bed,7417,70.11722443,1,1125,Japanese Style TATAMI/Free WiFi in Shinjuku,Mia,4/2/2019,35.70193,139.69716,JP,71,8,7,10,9,9,7
35918019,2.02E+13,89591055,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,0,,9,360,4,1,1,2,Real Bed,11932,112.8001513,1,180,Shinjuku Kabukicho2 / Shinjuku 3min walk,Aya,8/12/2016,35.69737,139.70753,"Edogawa, Tokyo, Japan",,,,,,,
35918867,2.02E+13,223167639,Apartment,Entire home/apt,Japan,Tokyo,Shinagawa Ku,46,4.52,11,330,4,1,1,1,Real Bed,7310,69.10569106,1,365,New#302/1min walk Sta/21min HND/5min shinagawa Sta,çœŸå¸Œ,10/29/2018,35.60486,139.74245,"Shinjuku City, TÅkyÅ-to, Japan",92,10,9,10,10,9,9
35919980,2.02E+13,224311770,House,Entire home/apt,Japan,Tokyo,Sumida Ku,10,1.17,3,91,6,1,2,3,Real Bed,25047,236.7838911,1,1125,æœºåœºç›´è¾¾å¤©ç©ºæ ‘åœ°é“ä¸¤ç«™åœ°å®¶åº­æˆ¿å…­äººé—´,è–è–,11/5/2018,35.72837,139.8246,"Taito City, Tokyo, Japan",84,9,9,10,9,8,8
35920976,2.02E+13,206309671,Hotel,Hotel room,Japan,Tokyo,Taito Ku,2,0.23,6,118,5,1,1,4,Real Bed,23005,217.4796748,1,46,UENO Station walk for 4 min.New Open HOTEL.101,Cha-An Hotel Ueno,7/31/2018,35.71014,139.78021,JP,100,10,9,9,8,9,10
35923095,2.02E+13,169234249,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,13,1.38,3,129,3,1.5,1,1,Real Bed,9030,85.36585366,1,1125,"è·ç¦»æ–°å®¿[æ­Œèˆžä¼Žç”º]æ­¥è¡Œ10åˆ†é’Ÿ!JRå±±æ‰‹çº¿[æ–°å¤§ä¹…ä¿]æ­¥è¡Œ5åˆ†é’Ÿ,éŸ©æµè¡—50mæ¸©é¦¨å°å±‹No.13",å…‰è¿›,1/22/2018,35.70169,139.70425,"Taito City, Tokyo, Japan",98,10,10,10,10,10,10
35923920,2.02E+13,6378336,House,Entire home/apt,Japan,Tokyo,Katsushika Ku,12,1.14,18,339,10,1,2,4,Real Bed,149979,1417.838911,1,365,â˜†New Open Houseâ˜†Vintage Taste/2BR/10ppl/Wi-Fi,Haru,5/14/2013,35.76672,139.86631,"Shinagawa, Tokyo, Japan",95,10,9,10,10,9,10
35924195,2.02E+13,238189788,House,Entire home/apt,Japan,Tokyo,Katsushika Ku,21,1.85,11,51,9,1,3,6,Real Bed,12470,117.8861789,1,60,SC-Tateishi-B   Stay in Tokyo with garden,SC Group,1/22/2019,35.73791,139.84632,"Tokyo, Tokyo, Japan",97,10,10,10,10,10,10
35925233,2.02E+13,206309671,Hotel,Hotel room,Japan,Tokyo,Taito Ku,4,0.48,6,118,7,1,1,5,Real Bed,26015,245.9349593,1,46,UENO Station walk for 4 min.New Open HOTEL.102,Cha-An Hotel Ueno,7/31/2018,35.71114,139.78018,JP,100,10,10,10,10,10,9
35927327,2.02E+13,206309671,Hotel,Hotel room,Japan,Tokyo,Taito Ku,3,0.39,6,116,5,1,1,4,Real Bed,23972,226.6212895,1,46,UENO Station walk for 4 min.New Open HOTEL.302,Cha-An Hotel Ueno,7/31/2018,35.71142,139.7781,JP,100,10,10,10,10,10,10
35928880,2.02E+13,63598456,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,17,1.57,30,124,7,1,1,5,Real Bed,13007,122.9627529,1,70,JR Kinshicho Sta 5min!Â Free Wi-Fi! Max 8 people.,Spring,3/19/2016,35.70139,139.81356,"Shibuya, Tokyo, Japan",95,9,9,10,9,10,9
35936317,2.02E+13,131748110,Apartment,Entire home/apt,Japan,Tokyo,Setagaya Ku,10,0.89,25,338,2,1,0,2,Real Bed,8922,84.3448667,2,1125,Licensed Tokyo Rental - Trundle Sakurashinmachi,Kumina,5/24/2017,35.63281,139.65176,"Tokyo, Japan",94,10,9,10,10,9,9
35937071,2.02E+13,93768416,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,6,0.71,7,0,4,1,1,0,Real Bed,39990,378.0487805,1,365,newopen ä¸œæ–°å®¿1åˆ† ä¸€æ ‹2æ¥¼ 4äººé—´ welcome to shinjuku area,Mona,9/6/2016,35.70103,139.70909,JP,87,10,8,10,10,9,9
35942224,2.02E+13,82937453,Aparthotel,Shared room,Japan,Tokyo,Ota Ku,4,0.45,7,333,1,1,1,1,Real Bed,3547,33.53185857,1,365,Cradle Bunkbed Male,Beagle Tokyo,7/10/2016,35.55135,139.74026,"Tokyo, Japan",100,10,10,10,10,10,10
35942999,2.02E+13,82937453,Aparthotel,Shared room,Japan,Tokyo,Ota Ku,27,2.8,7,333,1,1,1,1,Real Bed,3547,33.53185857,1,365,Cradle Bunkbed Female,Beagle Tokyo,7/10/2016,35.55158,139.74039,"Tokyo, Japan",96,10,10,10,10,10,10
35943414,2.02E+13,82937453,Aparthotel,Shared room,Japan,Tokyo,Ota Ku,2,0.32,7,318,1,1,1,1,Real Bed,4515,42.68292683,1,365,Comfort Cradle Male,Beagle Tokyo,7/10/2016,35.55006,139.74084,"Tokyo, Japan",100,10,10,10,10,10,9
35944361,2.02E+13,47350689,Apartment,Entire home/apt,Japan,Tokyo,Higashimurayama Shi,8,0.87,8,183,4,1,1,1,Real Bed,6577,62.17621479,1,180,Artist Studio Kumegawa 103,Sohei,10/24/2015,35.74992,139.46749,"Tokyo, Tokyo, Japan",93,10,9,10,10,9,10
35947300,2.02E+13,131748110,Apartment,Entire home/apt,Japan,Tokyo,Setagaya Ku,17,1.52,25,365,2,1,0,2,Real Bed,7847,74.18226508,2,1125,Licensed Tokyo Rental - Twin Sakurashinmachi,Kumina,5/24/2017,35.63118,139.65121,"Tokyo, Japan",96,10,10,10,10,9,9
35949423,2.02E+13,208235672,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,31,2.8,6,0,8,1,2,3,Real Bed,26982,255.076574,2,1125,Next to Shinjuku&HarajukuSta. NearSta. Max 8ppl.,Naomichi,8/8/2018,35.68327,139.69896,"Shinjuku-ku, TÅkyÅ-to, Japan",98,10,10,10,10,10,10
35949925,2.02E+13,82937453,Aparthotel,Shared room,Japan,Tokyo,Ota Ku,0,,7,328,1,1,1,1,Real Bed,4515,42.68292683,1,365,Comfort Cradle Female,Beagle Tokyo,7/10/2016,35.54958,139.74068,"Tokyo, Japan",,,,,,,
35950093,2.02E+13,270422660,Apartment,Entire home/apt,Japan,Tokyo,Sumida Ku,18,1.74,2,239,2,1,1,1,Real Bed,8815,83.33333333,2,30,Tokyo Sky Tree Studio 5mins to Subway Free WIFI 1F,Momo,6/22/2019,35.71274,139.8179,JP,94,10,10,10,10,10,10
35951814,2.02E+13,209813314,Hotel,Private room,Japan,Tokyo,Chuo Ku,11,1.03,11,0,1,8,1,1,Real Bed,9997,94.50746833,1,14,"New design capsule hotel (male only, no lock)",Hotel Zen,8/15/2018,35.68605,139.78251,"ChÅ«Å, Tokyo, Japan",96,10,10,10,10,10,9
35952273,2.02E+13,206309671,Boutique hotel,Private room,Japan,Tokyo,Taito Ku,0,,6,164,5,1,1,4,Real Bed,16017,151.4180374,1,365,UENO Station walk for 4 min.New Open HOTEL.302,Cha-An Hotel Ueno,7/31/2018,35.71009,139.77905,JP,,,,,,,
35953399,2.02E+13,206309671,Boutique hotel,Private room,Japan,Tokyo,Taito Ku,0,,6,160,5,1,1,4,Real Bed,16017,151.4180374,1,365,UENO Station walk for 4 min.New Open HOTEL.101,Cha-An Hotel Ueno,7/31/2018,35.71008,139.78011,JP,,,,,,,
35955118,2.02E+13,206309671,Boutique hotel,Private room,Japan,Tokyo,Taito Ku,0,,6,175,5,1,1,5,Real Bed,16017,151.4180374,1,365,UENO Station walk for 4 min.New Open HOTEL.102,Cha-An Hotel Ueno,7/31/2018,35.71089,139.77881,JP,,,,,,,
35962687,2.02E+13,227428693,Apartment,Entire home/apt,Japan,Tokyo,Adachi Ku,11,1.14,4,274,5,1,1,5,Real Bed,10320,97.56097561,1,365,30min Shinjuku/Ginza/Asakusa+5m to station(1Bed R,Ted,11/25/2018,35.76371,139.77087,JP,95,10,9,10,9,9,9
35975098,2.02E+13,268742001,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,26,2.55,1,245,4,1,1,2,Real Bed,10965,103.6585366,2,90,"Shinjuku, 3 Lines, Isetan 8-min walk, pocket wifi",Miyabi,6/15/2019,35.69234,139.71005,JP,94,10,10,10,10,10,10
